Row ID,Order ID,Ship Date,Order Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Sales ,Quantity,Discount, Profit ,Loss Flag,Month Extraction
17,CA-2018-105893,11/11/2020,18/11/2018,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D", $665.88 ,6,0.00%, $13.32 ,Profit,November
3396,US-2021-148362,01/07/2023,08/07/2021,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,46203,Central,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B", $443.92 ,4,0.00%, $13.32 ,Profit,July
8814,CA-2019-127754,26/07/2021,31/07/2019,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Glendale,Arizona,85301,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair, $266.35 ,3,20.00%, $13.32 ,Profit,July
9542,CA-2019-135251,06/08/2021,10/08/2019,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505, $35.52 ,3,20.00%, $13.32 ,Profit,August
9993,CA-2021-121258,26/02/2023,03/03/2021,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,92627,West,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""", $29.60 ,4,0.00%, $13.32 ,Profit,March
4682,CA-2020-169215,14/07/2022,18/07/2020,Second Class,RE-19450,Richard Eichhorn,Consumer,United States,Auburn,New York,13021,East,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go, $29.61 ,9,0.00%, $13.32 ,Profit,July
4607,CA-2019-135020,28/05/2021,02/06/2019,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550, $45.99 ,1,0.00%, $13.34 ,Profit,June
2241,CA-2020-146633,15/11/2022,17/11/2020,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos, $38.14 ,7,20.00%, $13.35 ,Profit,November
113,CA-2020-128867,03/11/2022,10/11/2020,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders", $27.24 ,6,0.00%, $13.35 ,Profit,November
163,CA-2020-154508,16/11/2022,20/11/2020,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope, $28.40 ,5,0.00%, $13.35 ,Profit,November
2403,CA-2021-145877,01/04/2023,04/04/2021,Second Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope, $28.40 ,5,0.00%, $13.35 ,Profit,April
8666,CA-2020-118500,17/11/2022,18/11/2020,First Class,HJ-14875,Heather Jas,Home Office,United States,San Francisco,California,94122,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors, $49.50 ,5,0.00%, $13.37 ,Profit,November
1440,CA-2021-122735,12/04/2023,15/04/2021,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Providence,Rhode Island,2908,East,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders, $29.70 ,5,0.00%, $13.37 ,Profit,April
6334,CA-2018-167927,20/01/2020,26/01/2018,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders, $29.70 ,5,0.00%, $13.37 ,Profit,January
4737,CA-2019-155054,13/06/2021,19/06/2019,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders, $29.84 ,2,0.00%, $13.43 ,Profit,June
6671,CA-2021-161088,25/05/2023,29/05/2021,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Columbus,Georgia,31907,South,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders, $29.84 ,2,0.00%, $13.43 ,Profit,May
2743,CA-2018-149244,04/11/2020,08/11/2018,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,San Diego,California,92037,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock", $35.34 ,2,0.00%, $13.43 ,Profit,November
3927,CA-2018-103940,17/09/2020,21/09/2018,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock", $35.34 ,2,0.00%, $13.43 ,Profit,September
5739,CA-2020-156139,31/12/2022,06/01/2021,Standard Class,BP-11155,Becky Pak,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""", $38.38 ,3,20.00%, $13.43 ,Profit,January
8707,CA-2018-146815,08/09/2020,13/09/2018,Standard Class,PP-18955,Paul Prost,Home Office,United States,New York City,New York,10009,East,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair, $172.76 ,2,10.00%, $13.44 ,Profit,September
4028,CA-2021-139311,11/08/2023,13/08/2021,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED, $153.58 ,2,20.00%, $13.44 ,Profit,August
4385,US-2019-122784,20/07/2021,27/07/2019,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED, $153.58 ,2,20.00%, $13.44 ,Profit,July
5891,CA-2020-146157,21/11/2022,26/11/2020,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910, $38.43 ,1,20.00%, $13.45 ,Profit,November
5215,CA-2020-145898,26/09/2022,26/09/2020,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters, $35.40 ,5,0.00%, $13.45 ,Profit,September
6770,CA-2021-139787,19/09/2023,23/09/2021,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters, $35.40 ,5,0.00%, $13.45 ,Profit,September
9427,CA-2020-160479,15/09/2022,20/09/2020,Standard Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters, $35.40 ,5,0.00%, $13.45 ,Profit,September
5216,CA-2020-145898,26/09/2022,26/09/2020,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright), $29.90 ,5,0.00%, $13.46 ,Profit,September
7355,CA-2021-154102,06/02/2023,13/02/2021,Standard Class,SN-20560,Skye Norling,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947, $29.90 ,5,0.00%, $13.46 ,Profit,February
9085,CA-2019-104038,06/02/2021,08/02/2019,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920, $29.90 ,5,0.00%, $13.46 ,Profit,February
4835,CA-2021-167661,05/10/2023,10/10/2021,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""", $39.92 ,5,20.00%, $13.47 ,Profit,October
9933,CA-2019-104948,13/11/2021,17/11/2019,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Bernardino,California,92404,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900, $29.96 ,7,0.00%, $13.48 ,Profit,November
2461,CA-2019-142419,11/07/2021,13/07/2019,Second Class,SC-20380,Shahid Collister,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10001763,Office Supplies,Paper,Xerox 1896, $29.97 ,3,0.00%, $13.49 ,Profit,July
3048,CA-2018-137351,30/09/2020,04/10/2018,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill, $43.18 ,7,20.00%, $13.49 ,Profit,October
3607,CA-2020-119683,12/03/2022,16/03/2020,Second Class,CK-12595,Clytie Kelty,Consumer,United States,New York City,New York,10024,East,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope, $29.34 ,3,0.00%, $13.50 ,Profit,March
7515,US-2021-167920,09/12/2023,12/12/2021,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""", $29.36 ,2,0.00%, $13.51 ,Profit,December
6858,CA-2021-128965,17/04/2023,22/04/2021,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk", $28.14 ,3,0.00%, $13.51 ,Profit,April
1843,CA-2019-135391,09/02/2021,11/02/2019,Second Class,FA-14230,Frank Atkinson,Corporate,United States,San Antonio,Texas,78207,Central,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels, $40.10 ,4,20.00%, $13.53 ,Profit,February
7564,CA-2021-157672,05/10/2023,07/10/2021,First Class,RB-19795,Ross Baird,Home Office,United States,Denver,Colorado,80219,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse, $63.82 ,2,20.00%, $13.56 ,Profit,October
6435,CA-2019-121405,30/03/2021,04/04/2019,Standard Class,FC-14335,Fred Chung,Corporate,United States,Chicago,Illinois,60610,Central,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone, $180.96 ,5,20.00%, $13.57 ,Profit,April
8606,US-2020-116365,03/01/2022,08/01/2020,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone, $180.96 ,5,20.00%, $13.57 ,Profit,January
9139,CA-2018-123400,02/02/2020,09/02/2018,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone, $180.96 ,5,20.00%, $13.57 ,Profit,February
7970,CA-2020-157707,10/10/2022,12/10/2020,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm", $120.78 ,1,20.00%, $13.59 ,Profit,October
391,CA-2021-101798,11/12/2023,15/12/2021,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired, $39.98 ,2,0.00%, $13.59 ,Profit,December
2455,CA-2021-140949,17/03/2023,22/03/2021,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0, $71.60 ,8,0.00%, $13.60 ,Profit,March
411,CA-2021-117457,08/12/2023,12/12/2021,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels, $28.35 ,9,0.00%, $13.61 ,Profit,December
9377,CA-2021-108756,25/12/2023,29/12/2021,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,East Orange,New Jersey,7017,East,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB, $31.80 ,3,0.00%, $13.67 ,Profit,December
7006,CA-2019-141740,01/11/2021,05/11/2019,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,New York City,New York,10009,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs, $205.16 ,2,10.00%, $13.68 ,Profit,November
9454,CA-2019-129546,28/09/2021,05/10/2019,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles, $47.19 ,3,0.00%, $13.69 ,Profit,October
1889,CA-2018-142587,21/10/2020,22/10/2018,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector, $121.79 ,4,20.00%, $13.70 ,Profit,October
3298,US-2019-110569,23/05/2021,30/05/2019,Standard Class,EB-13870,Emily Burns,Consumer,United States,Phoenix,Arizona,85023,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector, $121.79 ,4,20.00%, $13.70 ,Profit,May
7761,CA-2018-155390,06/12/2020,11/12/2018,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Memphis,Tennessee,38109,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909, $42.21 ,2,20.00%, $13.72 ,Profit,December
2934,US-2020-169040,06/12/2022,12/12/2020,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System, $156.79 ,1,20.00%, $13.72 ,Profit,December
1038,CA-2019-127418,13/06/2021,14/06/2019,First Class,JJ-15445,Jennifer Jackson,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts, $36.62 ,3,20.00%, $13.73 ,Profit,June
7363,CA-2020-163594,12/04/2022,14/04/2020,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts, $36.62 ,3,20.00%, $13.73 ,Profit,April
4948,CA-2018-102085,04/10/2020,09/10/2018,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Seattle,Washington,98115,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519, $29.24 ,4,0.00%, $13.74 ,Profit,October
2276,CA-2018-157882,03/10/2020,08/10/2018,Second Class,AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray", $122.35 ,3,20.00%, $13.76 ,Profit,October
4533,CA-2018-140403,10/10/2020,10/10/2018,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray", $122.35 ,3,20.00%, $13.76 ,Profit,October
5468,CA-2020-122448,09/06/2022,14/06/2020,Standard Class,DB-13210,Dean Braden,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray", $122.35 ,3,20.00%, $13.76 ,Profit,June
5454,US-2021-108700,19/05/2023,23/05/2021,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Rockford,Illinois,61107,Central,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book, $38.02 ,6,20.00%, $13.78 ,Profit,May
1235,CA-2020-144344,28/10/2022,28/10/2020,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock, $47.95 ,3,20.00%, $13.79 ,Profit,October
7771,CA-2020-155978,01/08/2022,01/08/2020,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge, $45.96 ,2,0.00%, $13.79 ,Profit,August
7842,CA-2020-116603,17/07/2022,22/07/2020,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10024,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge, $45.96 ,2,0.00%, $13.79 ,Profit,July
2074,CA-2021-122504,07/11/2023,12/11/2021,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Brentwood,California,94513,West,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard, $59.97 ,3,0.00%, $13.79 ,Profit,November
7110,CA-2020-109666,19/04/2022,26/04/2020,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving., $459.88 ,4,0.00%, $13.80 ,Profit,April
1110,US-2020-110156,19/11/2022,24/11/2020,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13", $40.97 ,3,20.00%, $13.83 ,Profit,November
4563,CA-2019-118871,04/12/2021,09/12/2019,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown", $36.40 ,5,0.00%, $13.83 ,Profit,December
3989,US-2020-159415,17/04/2022,22/04/2020,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Columbia,Tennessee,38401,South,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W", $79.12 ,5,20.00%, $13.85 ,Profit,April
4141,CA-2021-127313,01/12/2023,04/12/2021,First Class,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W", $79.12 ,5,20.00%, $13.85 ,Profit,December
9276,CA-2020-113236,26/05/2022,29/05/2020,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,Florida,33445,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers, $184.70 ,6,20.00%, $13.85 ,Profit,May
2982,CA-2018-131310,12/07/2020,18/07/2018,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton", $123.14 ,4,20.00%, $13.85 ,Profit,July
89,CA-2020-159695,05/04/2022,10/04/2020,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager, $158.37 ,7,20.00%, $13.86 ,Profit,April
4115,CA-2019-116687,02/05/2021,07/05/2019,Standard Class,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,77095,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III, $158.38 ,3,20.00%, $13.86 ,Profit,May
6453,US-2019-110261,19/12/2021,23/12/2019,Second Class,PR-18880,Patrick Ryan,Consumer,United States,Glenview,Illinois,60025,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III, $158.38 ,3,20.00%, $13.86 ,Profit,December
8326,CA-2021-144456,08/09/2023,09/09/2021,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,TEC-PH-10001750,Technology,Phones,Samsung Rugby III, $158.38 ,3,20.00%, $13.86 ,Profit,September
8618,CA-2020-165918,10/09/2022,14/09/2020,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder, $39.62 ,3,20.00%, $13.87 ,Profit,September
9706,CA-2021-125990,19/10/2023,23/10/2021,Standard Class,JS-16030,Joy Smith,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder, $39.62 ,3,20.00%, $13.87 ,Profit,October
121,CA-2020-103730,12/06/2022,15/06/2020,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill, $30.84 ,4,0.00%, $13.88 ,Profit,June
6982,CA-2018-146990,07/11/2020,08/11/2018,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes, $30.18 ,3,0.00%, $13.88 ,Profit,November
7211,US-2020-119046,02/06/2022,06/06/2020,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes, $30.18 ,3,0.00%, $13.88 ,Profit,June
517,CA-2021-127432,22/01/2023,27/01/2021,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box, $51.45 ,3,0.00%, $13.89 ,Profit,January
